msme_id,segment,elec_on_time_ratio,recharge_on_time_ratio,invoice_paid_on_time_ratio,supplier_on_time_ratio,business_days_open_ratio,monthly_upi_in_count,monthly_upi_in_amt,years_in_business,delivery_cancellations,avg_balance,min_balance_freq,monthly_revenue_variance,defaulted_12m
msme_000211,restaurant,0.9844,0.7174,0.4594,0.7693,0.7852,28,14039.72,8.08,1,45523.49,0.3196,0.4531,0
msme_000212,pharmacy,0.7662,0.5439,0.567,0.7607,0.9501,26,74151.02,2.34,1,40359.87,0.2528,0.4445,0
msme_000213,salon,0.721,0.8455,0.8791,0.764,0.9665,32,63195.98,1.35,1,13404.5,0.2539,0.4445,0
msme_000214,salon,0.9158,0.8208,0.6356,0.8564,0.9978,31,121528.41,1.88,0,24474.07,0.2277,0.1696,0
msme_000215,kirana,0.9243,0.8264,0.7108,0.8341,0.9484,31,26958.67,7.99,2,969.62,0.3069,0.4891,0
msme_000216,kirana,0.9345,0.4763,0.6644,0.7543,0.9509,33,64431.21,9.21,2,10086.58,0.2033,0.2256,0
msme_000217,salon,0.3159,0.3571,0.6153,0.5336,0.8053,29,53039.48,4.83,1,17100.44,0.6853,0.2055,0
msme_000218,restaurant,0.7479,0.6361,0.8098,0.8068,0.9841,25,89854.45,2.96,2,21553.07,0.2246,0.0287,0
msme_000219,tailor,0.4245,0.7316,0.4944,0.6528,0.935,29,49957.15,0.1,0,0.0,0.2772,0.1453,0
msme_000220,kirana,0.916,0.7463,0.6063,0.7273,0.8992,26,25542.3,0.99,2,46977.2,0.2304,0.0974,0
msme_000221,mechanic,0.5066,0.837,0.9364,0.7774,0.9037,34,67566.5,0.48,1,27152.2,0.1016,0.2541,0
msme_000222,restaurant,0.9673,0.5885,0.5625,0.6309,0.7992,40,45917.3,2.76,0,37787.44,0.5775,0.269,0
msme_000223,restaurant,0.8604,0.697,0.5134,0.4006,0.6789,21,10987.55,2.67,1,22209.47,0.123,0.3251,0
msme_000224,salon,0.8779,0.9138,0.4939,0.6846,0.9702,29,58652.93,3.6,2,27380.21,0.2935,0.0266,0
msme_000225,pharmacy,0.931,0.673,0.6494,0.7931,0.9033,33,39470.03,0.18,1,28063.78,0.1631,0.6148,0
msme_000226,restaurant,0.874,0.7514,0.5751,0.8178,0.8608,31,36157.28,8.32,1,9188.99,0.0481,0.4168,0
msme_000227,tailor,0.9398,0.6997,0.834,0.8533,0.8915,34,31128.35,0.35,2,7612.51,0.4041,0.7073,0
msme_000228,restaurant,0.6955,0.7669,0.5923,0.7784,0.9124,32,34168.18,3.63,1,18548.6,0.2625,0.167,0
msme_000229,restaurant,0.7996,0.6869,0.6458,0.7703,0.9862,37,31902.3,5.38,1,46263.89,0.1421,0.3626,0
msme_000230,tailor,0.9556,0.7325,0.4442,0.8159,0.9481,32,5145.2,4.3,0,36247.18,0.1122,0.1063,0
msme_000231,mechanic,0.6015,0.8513,0.6797,0.6634,0.8789,30,70660.08,1.21,0,48680.08,0.3007,0.3822,0
msme_000232,kirana,0.8347,0.8331,0.5019,0.5691,0.9911,26,49872.33,0.1,0,25981.46,0.4379,0.3986,0
msme_000233,tailor,0.7609,0.7325,0.5246,0.7933,0.8019,24,50815.97,4.5,0,0.0,0.0891,0.5309,0
msme_000234,salon,0.7561,0.6428,0.8351,0.9312,0.8538,32,53574.77,2.99,0,0.0,0.3683,0.1555,0
msme_000235,mechanic,0.8246,0.8794,0.5338,0.7725,0.9103,26,33702.79,0.9,1,46540.06,0.311,0.2187,0
msme_000236,pharmacy,0.8427,0.6909,0.8234,0.6812,0.88,29,26281.28,0.57,2,13463.15,0.1042,0.0495,0
msme_000237,salon,0.8838,0.8041,0.4803,0.9128,0.9826,38,64740.98,2.31,3,0.0,0.1669,0.1001,0
msme_000238,restaurant,0.455,0.4955,0.8904,0.596,0.7122,30,65916.75,3.09,0,56396.96,0.1215,0.3665,0
msme_000239,kirana,0.7993,0.9056,0.7773,0.9047,0.8503,28,9405.79,3.93,1,0.0,0.2496,0.2315,0
msme_000240,restaurant,0.7498,0.6569,0.7216,0.7287,0.9408,22,50375.69,6.05,2,30787.53,0.2596,0.1039,0
msme_000241,mechanic,0.653,0.7662,0.4957,0.8623,0.8911,30,47935.19,6.63,0,31549.53,0.4305,0.3221,0
msme_000242,tailor,0.6794,0.7741,0.3974,0.6302,0.9962,26,85909.2,0.79,0,23358.9,0.0162,0.1801,0
msme_000243,tailor,0.8134,0.6414,0.7237,0.4751,0.8468,41,49085.5,9.37,2,0.0,0.3585,0.2533,0
msme_000244,tailor,0.7464,0.7106,0.2716,0.5561,0.9056,28,69105.33,5.01,1,49722.86,0.1136,0.3004,0
msme_000245,tailor,0.872,0.6881,0.49,0.7149,0.7333,31,70405.55,2.63,1,4121.48,0.0196,0.1993,0
msme_000246,salon,0.9309,0.7435,0.3594,0.8329,0.8877,34,14428.08,3.15,0,0.0,0.2056,0.2218,0
msme_000247,kirana,0.8408,0.7299,0.3821,0.7457,0.9559,30,20475.69,2.98,1,2724.78,0.2377,0.2457,0
msme_000248,restaurant,0.8836,0.6044,0.632,0.6022,0.8316,32,12199.84,1.03,0,20337.69,0.0224,0.2042,0
msme_000249,restaurant,0.8807,0.9228,0.5869,0.7855,0.9676,27,43816.49,13.99,1,34663.18,0.1246,0.1309,0
msme_000250,pharmacy,0.8986,0.7224,0.4998,0.6106,0.9916,30,79595.48,0.38,2,24632.79,0.4663,0.1384,0
msme_000251,tailor,0.8713,0.7733,0.4917,0.5372,0.8785,27,33803.85,2.54,0,10836.98,0.1738,0.3005,0
msme_000252,kirana,0.7152,0.8151,0.7945,0.636,0.9848,33,48899.86,0.11,1,14892.32,0.1108,0.1782,0
msme_000253,kirana,0.8376,0.6498,0.5303,0.5066,0.9569,24,65092.6,0.36,1,21616.22,0.1309,0.0211,0
msme_000254,tailor,0.9015,0.8206,0.7708,0.5654,0.9088,27,37899.57,1.04,1,18365.07,0.0579,0.1548,0
msme_000255,restaurant,0.9207,0.7065,0.4667,0.7026,0.7293,33,75356.37,1.83,0,29777.97,0.1333,0.1229,0
msme_000256,kirana,0.8435,0.8806,0.7357,0.8367,0.8035,41,83104.63,7.31,0,20164.0,0.0468,0.0494,0
msme_000257,kirana,0.8679,0.8326,0.5191,0.8449,0.9338,32,107940.92,5.67,0,42017.76,0.1131,0.2261,0
msme_000258,pharmacy,0.8476,0.5955,0.284,0.9228,0.9364,40,16487.78,12.08,0,15202.61,0.3389,0.141,0
msme_000259,salon,0.6394,0.7761,0.6002,0.645,0.8649,36,57096.11,0.12,1,32285.82,0.1595,0.1743,0
msme_000260,pharmacy,0.8245,0.4733,0.7951,0.6397,0.9988,33,29712.96,1.57,1,2257.77,0.425,0.29,0
msme_000261,restaurant,0.6369,0.9221,0.5023,0.6238,0.9077,27,61881.47,10.22,1,16886.23,0.2514,0.3942,0
msme_000262,pharmacy,0.7424,0.5918,0.5364,0.7928,0.9879,26,57518.73,5.58,0,31513.85,0.1737,0.573,0
msme_000263,salon,0.8582,0.5014,0.6989,0.6122,0.868,25,28658.06,5.3,2,27635.43,0.3442,0.2742,0
msme_000264,tailor,0.8663,0.5445,0.7398,0.7517,0.9558,33,58023.25,1.51,1,12157.21,0.1063,0.5135,0
msme_000265,pharmacy,0.724,0.6157,0.6941,0.8139,0.995,29,91102.42,7.57,2,0.0,0.3072,0.0985,0
msme_000266,tailor,0.6828,0.7889,0.863,0.8494,0.9323,29,22418.73,2.36,1,16964.92,0.1714,0.4006,0
msme_000267,mechanic,0.8992,0.5483,0.5111,0.6112,0.9601,31,79110.29,16.77,0,33885.15,0.2033,0.2389,0
msme_000268,salon,0.6736,0.5016,0.4084,0.8053,0.92,41,71152.96,4.43,2,37302.54,0.3262,0.4258,0
msme_000269,tailor,0.4422,0.9062,0.4574,0.619,0.8341,37,71975.35,11.93,0,5802.64,0.1246,0.1727,0
msme_000270,kirana,0.6778,0.7593,0.7053,0.799,0.7877,23,12002.68,0.77,2,31861.39,0.0845,0.2215,0
msme_000271,tailor,0.9344,0.5449,0.776,0.7883,0.9232,35,65101.29,11.2,0,13849.56,0.1438,0.5711,0
msme_000272,mechanic,0.8829,0.9084,0.5911,0.6388,0.953,27,16683.04,0.55,1,23436.42,0.1182,0.6522,0
msme_000273,kirana,0.6623,0.5938,0.6279,0.7994,0.6738,39,22595.01,2.24,2,0.0,0.196,0.0712,0
msme_000274,tailor,0.841,0.6553,0.7576,0.4447,0.9523,30,34229.48,1.6,0,0.0,0.2595,0.4855,0
msme_000275,tailor,0.8834,0.8544,0.5219,0.9039,0.9497,30,86210.29,7.29,2,30270.79,0.1074,0.7195,0
msme_000276,kirana,0.7568,0.7185,0.6266,0.7937,0.9234,31,80362.7,1.94,0,21110.06,0.1603,0.4103,0
msme_000277,mechanic,0.8625,0.5432,0.5287,0.5472,0.95,30,38414.56,1.72,3,4022.66,0.1331,0.4644,0
msme_000278,pharmacy,0.8529,0.5173,0.674,0.5904,0.9411,29,1000.0,10.69,1,32255.55,0.0819,0.2519,0
msme_000279,pharmacy,0.8034,0.9053,0.6353,0.7494,0.8768,28,19280.6,20.1,0,16861.03,0.3064,0.3968,0
msme_000280,salon,0.9438,0.6585,0.4822,0.6758,0.9768,24,32941.36,7.51,0,0.0,0.3858,0.1352,0
msme_000281,kirana,0.7982,0.6665,0.4813,0.528,0.9287,25,69479.69,1.13,3,29890.11,0.1231,0.0836,0
msme_000282,salon,0.7838,0.7065,0.7455,0.832,0.8785,33,67748.32,11.02,1,16452.4,0.0046,0.536,0
msme_000283,kirana,0.9603,0.5215,0.6364,0.6933,0.9304,28,33319.87,4.07,1,33391.77,0.1634,0.3725,0
msme_000284,mechanic,0.5644,0.4626,0.8206,0.4589,0.8414,28,39806.82,1.87,1,15331.69,0.1869,0.1427,0
msme_000285,pharmacy,0.8137,0.5285,0.8146,0.6468,0.9754,35,51229.95,5.42,0,17105.69,0.1122,0.1237,0
msme_000286,restaurant,0.6683,0.5654,0.7131,0.7409,0.8206,34,70963.72,4.21,2,0.0,0.0733,0.3927,0
msme_000287,salon,0.8547,0.866,0.5136,0.7214,0.7704,33,55043.47,11.87,1,2882.51,0.1314,0.317,0
msme_000288,pharmacy,0.6531,0.5991,0.6738,0.5436,0.9195,41,74045.16,0.47,2,32314.73,0.3631,0.1773,0
msme_000289,pharmacy,0.478,0.8324,0.7055,0.7297,0.864,36,1000.0,22.7,0,25012.36,0.2695,0.2263,0
msme_000290,pharmacy,0.7442,0.6688,0.7665,0.7987,0.8931,26,66396.7,0.89,0,47845.91,0.1789,0.1051,0
msme_000291,restaurant,0.502,0.7582,0.3784,0.4949,0.8202,31,13327.35,18.86,1,27268.87,0.1649,0.0701,0
msme_000292,restaurant,0.8544,0.8205,0.877,0.7093,0.8476,26,41798.37,5.51,1,17742.98,0.1162,0.2585,0
msme_000293,pharmacy,0.9233,0.7611,0.7085,0.7388,0.8802,31,58468.95,0.13,1,18074.03,0.1184,0.5668,0
msme_000294,salon,0.8386,0.7575,0.4153,0.8946,0.9959,23,2816.58,1.2,1,4934.93,0.1703,0.1169,0
msme_000295,pharmacy,0.6901,0.6538,0.7949,0.5771,0.9493,24,43653.52,10.26,0,15904.68,0.1192,0.0576,0
msme_000296,restaurant,0.9297,0.7701,0.6408,0.8243,0.9633,34,21937.89,3.28,0,34590.66,0.1653,0.4038,0
msme_000297,restaurant,0.573,0.7967,0.4145,0.6647,0.7581,28,28192.5,3.78,1,20709.48,0.3241,0.3732,0
msme_000298,pharmacy,0.6456,0.7882,0.7796,0.6975,0.6493,22,51728.75,1.83,2,23179.37,0.1105,0.2306,0
msme_000299,mechanic,0.8985,0.6486,0.3298,0.9,0.6198,26,55832.55,3.96,0,41819.08,0.0981,0.4296,0
msme_000300,tailor,0.6047,0.8862,0.6838,0.7598,0.786,31,76554.19,11.84,1,15147.28,0.2453,0.1166,0
msme_000301,mechanic,0.7634,0.6303,0.6602,0.6463,0.9197,22,39274.07,0.46,0,0.0,0.1089,0.3547,0
msme_000302,pharmacy,0.7725,0.6818,0.6983,0.6937,0.8548,42,21219.33,2.37,1,32099.65,0.1617,0.4594,0
msme_000303,pharmacy,0.8499,0.7552,0.4666,0.6323,0.9441,28,37556.41,4.34,0,36691.59,0.2346,0.1596,0
msme_000304,kirana,0.7994,0.819,0.6426,0.7003,0.9588,42,51722.65,1.99,1,18010.94,0.3326,0.4352,0
msme_000305,restaurant,0.761,0.7328,0.6682,0.649,0.9786,37,71062.22,4.24,1,29166.06,0.0913,0.5154,0
msme_000306,mechanic,0.5301,0.8361,0.7408,0.8436,0.9497,26,52309.48,5.03,0,15761.25,0.1279,0.0971,0
msme_000307,kirana,0.5561,0.5159,0.3751,0.7431,0.9283,22,37855.24,3.62,1,10498.35,0.0703,0.5123,0
msme_000308,restaurant,0.8645,0.8242,0.4936,0.7367,0.8819,31,41703.38,3.8,0,29905.15,0.2664,0.4301,0
msme_000309,kirana,0.4845,0.7012,0.5942,0.4678,0.8987,27,31920.79,0.34,2,25499.09,0.2499,0.2335,0
msme_000310,tailor,0.8948,0.8073,0.4481,0.665,0.9841,27,27316.84,3.98,2,21616.4,0.1316,0.4533,0
msme_000311,salon,0.7514,0.7505,0.7586,0.7504,0.9997,30,85854.43,1.61,0,0.0,0.1097,0.1594,0
msme_000312,tailor,0.8526,0.7475,0.8004,0.8673,0.9339,27,79927.36,3.93,2,8729.17,0.1451,0.4648,0
msme_000313,kirana,0.897,0.7729,0.5869,0.6449,0.7859,29,84132.15,18.91,1,0.0,0.0828,0.3866,0
msme_000314,tailor,0.8775,0.6181,0.6945,0.7005,0.8547,34,11858.44,19.42,1,11045.42,0.1968,0.2615,0
msme_000315,mechanic,0.9012,0.4879,0.5464,0.8982,0.9916,37,32304.22,16.2,1,52345.24,0.1582,0.0481,0
msme_000316,tailor,0.9025,0.5443,0.6762,0.8827,0.5393,33,52577.95,3.32,0,13228.32,0.2699,0.3308,0
msme_000317,restaurant,0.4932,0.6455,0.5087,0.8475,0.9721,32,72296.94,23.9,2,50066.35,0.1982,0.1383,0
msme_000318,tailor,0.8056,0.6601,0.4751,0.7823,0.842,35,60506.71,1.89,1,39574.44,0.4041,0.2126,0
msme_000319,kirana,0.5791,0.7213,0.5006,0.7058,0.9687,38,49248.97,4.57,0,28442.6,0.1141,0.0603,0
msme_000320,mechanic,0.6258,0.8807,0.6175,0.6334,0.7418,24,46963.15,0.56,0,25285.28,0.362,0.1931,0
msme_000321,pharmacy,0.7516,0.8677,0.8687,0.6148,0.9308,28,13976.93,9.19,0,0.0,0.0556,0.233,0
msme_000322,restaurant,0.792,0.8402,0.808,0.7062,0.8691,30,19771.3,1.57,1,32340.24,0.1477,0.4575,0
msme_000323,salon,0.8279,0.9271,0.765,0.5674,0.9993,33,57379.88,0.1,1,25923.22,0.1584,0.1823,0
msme_000324,restaurant,0.6398,0.8507,0.3571,0.6956,0.8489,25,62603.81,0.33,0,28875.77,0.3127,0.1693,0
msme_000325,restaurant,0.8586,0.5691,0.6115,0.5522,0.9935,36,44285.87,4.48,0,19319.87,0.1469,0.1745,0
msme_000326,restaurant,0.6351,0.7711,0.7322,0.5677,0.9147,32,89496.67,4.41,1,29815.82,0.1736,0.4071,0
msme_000327,kirana,0.8528,0.6863,0.7338,0.5697,0.9462,20,35813.82,4.02,1,47022.93,0.0231,0.6984,0
msme_000328,salon,0.7343,0.778,0.6434,0.7924,0.9311,13,70344.65,3.86,1,32679.1,0.2943,0.6328,0
msme_000329,mechanic,0.8267,0.9288,0.5644,0.4902,0.9657,36,33037.63,0.37,0,15417.51,0.1122,0.5114,0
msme_000330,restaurant,0.7765,0.7674,0.3326,0.7962,0.9846,30,43620.32,7.02,1,17851.32,0.3584,0.1527,0
msme_000331,salon,0.8884,0.8001,0.5643,0.9124,0.9152,24,10894.88,4.44,3,17192.77,0.0568,0.332,0
msme_000332,kirana,0.8216,0.8016,0.87,0.7377,0.9594,29,87653.68,0.98,2,30097.01,0.1982,0.0661,0
msme_000333,pharmacy,0.7837,0.4143,0.5657,0.7557,0.9221,26,43009.68,0.1,0,18092.01,0.5027,0.434,0
msme_000334,mechanic,0.8053,0.8606,0.4975,0.5953,0.6763,21,40169.97,1.27,1,0.0,0.1902,0.4156,0
msme_000335,pharmacy,0.6215,0.509,0.7617,0.508,0.898,35,24605.84,0.44,0,19548.55,0.2128,0.0948,0
msme_000336,pharmacy,0.9165,0.6125,0.5055,0.4457,0.9568,41,50475.85,2.22,1,37811.41,0.2318,0.4137,0
msme_000337,salon,0.952,0.7418,0.649,0.6482,0.9082,36,90546.84,4.9,0,12202.49,0.2758,0.4335,0
msme_000338,mechanic,0.8781,0.682,0.6806,0.695,0.8758,24,62631.53,4.17,2,21775.25,0.1669,0.1943,0
msme_000339,salon,0.8526,0.8702,0.4299,0.5338,0.976,30,79457.54,2.62,2,0.0,0.2945,0.2733,0
msme_000340,pharmacy,0.6602,0.737,0.3934,0.8605,0.9654,28,23747.41,0.56,2,13134.22,0.1827,0.1718,0
msme_000341,restaurant,0.4976,0.7511,0.8915,0.7497,0.9704,31,53098.95,1.13,1,0.0,0.4757,0.0755,0
msme_000342,mechanic,0.9026,0.8924,0.514,0.6521,0.9705,31,1000.0,2.45,1,38250.85,0.2343,0.1427,0
msme_000343,kirana,0.9449,0.6873,0.3307,0.8314,0.9831,37,67728.43,0.93,0,0.0,0.1564,0.3923,0
msme_000344,pharmacy,0.6327,0.6689,0.484,0.7699,0.8611,33,57377.82,3.31,1,1899.75,0.0884,0.2896,0
msme_000345,pharmacy,0.6057,0.742,0.682,0.4676,0.9946,32,43853.79,4.08,2,5214.0,0.0962,0.1835,0
msme_000346,restaurant,0.8607,0.4763,0.9215,0.7239,0.9635,38,21791.46,4.24,1,39087.25,0.2162,0.534,0
msme_000347,kirana,0.8067,0.8297,0.4676,0.853,0.9981,34,40146.89,29.73,1,9660.06,0.0913,0.1069,0
msme_000348,mechanic,0.9122,0.8347,0.5755,0.5302,0.9617,19,59716.18,0.28,0,15970.68,0.0327,0.456,0
msme_000349,tailor,0.8279,0.7393,0.4984,0.6796,0.8651,27,72111.06,1.52,0,22743.72,0.031,0.5735,0
msme_000350,mechanic,0.8582,0.6288,0.5292,0.788,0.8694,30,41705.53,0.84,1,0.0,0.2764,0.0874,0
msme_000351,salon,0.8475,0.506,0.6507,0.782,0.9715,18,68498.02,13.3,2,17882.14,0.2239,0.389,0
msme_000352,mechanic,0.7962,0.7701,0.5035,0.6911,0.9723,29,37363.82,0.27,1,32160.9,0.357,0.0413,0
msme_000353,salon,0.8731,0.4759,0.7933,0.5581,0.967,33,42348.86,7.28,0,14306.6,0.1301,0.1728,0
msme_000354,kirana,0.9447,0.8146,0.9131,0.8426,0.922,27,48800.5,4.61,1,11288.88,0.1245,0.2588,0
msme_000355,pharmacy,0.4542,0.493,0.7373,0.6982,0.7856,26,38685.5,5.82,2,28497.54,0.1572,0.1403,0
msme_000356,tailor,0.8006,0.7656,0.6836,0.7996,0.9733,34,1000.0,0.58,1,18779.21,0.08,0.231,0
msme_000357,restaurant,0.8201,0.7481,0.6279,0.5584,0.8774,21,44820.96,24.68,2,16929.39,0.1706,0.212,0
msme_000358,pharmacy,0.9066,0.8165,0.5691,0.5488,0.9172,35,16531.91,1.52,0,6714.98,0.1181,0.2072,0
msme_000359,kirana,0.7703,0.6456,0.5262,0.7068,0.9849,24,7369.81,18.2,1,19101.51,0.0414,0.1053,0
msme_000360,pharmacy,0.4754,0.7905,0.6075,0.8039,0.9459,37,51715.7,2.62,0,35932.87,0.114,0.3616,0
msme_000361,mechanic,0.899,0.5728,0.8354,0.8732,0.9762,33,64698.21,9.16,0,21373.18,0.3484,0.2364,0
msme_000362,mechanic,0.7469,0.6089,0.6699,0.6666,0.9717,16,39435.79,8.91,1,20762.58,0.1488,0.4327,0
msme_000363,salon,0.7486,0.6941,0.6855,0.9115,0.8063,34,73062.03,1.14,3,26217.54,0.0847,0.1208,0
msme_000364,restaurant,0.806,0.6285,0.5687,0.7073,0.7219,39,31271.18,1.17,1,33058.03,0.0923,0.0348,0
msme_000365,mechanic,0.9018,0.7683,0.472,0.6304,0.864,25,89058.86,3.39,1,20244.03,0.2118,0.3789,0
msme_000366,mechanic,0.7916,0.8171,0.5676,0.6939,0.9962,28,62188.05,18.37,3,45561.66,0.117,0.0587,0
msme_000367,tailor,0.7041,0.7938,0.3137,0.6981,0.9101,29,72772.68,6.1,0,13957.5,0.2948,0.2867,0
msme_000368,tailor,0.681,0.7102,0.5834,0.705,0.9188,27,38344.32,7.44,0,4378.21,0.2637,0.6176,0
msme_000369,restaurant,0.8746,0.2967,0.8413,0.8072,0.9236,29,35260.53,7.28,3,15722.17,0.3025,0.7761,0
msme_000370,restaurant,0.8058,0.8047,0.575,0.7112,0.8457,30,55683.15,8.49,1,18027.62,0.0657,0.2756,0
msme_000371,tailor,0.8929,0.6231,0.4145,0.5608,0.8287,26,67808.38,0.1,1,28717.18,0.3024,0.6101,0
msme_000372,mechanic,0.871,0.3991,0.5154,0.732,0.7056,28,38825.56,1.96,0,16293.81,0.0987,0.2793,0
msme_000373,salon,0.7049,0.6026,0.6758,0.6603,0.9284,36,53339.14,1.77,0,30134.97,0.1997,0.1282,0
msme_000374,kirana,0.9028,0.7719,0.5525,0.5203,0.8423,34,63462.58,17.41,0,20800.76,0.2716,0.1467,0
msme_000375,mechanic,0.6063,0.8113,0.5408,0.8081,0.9473,28,18064.55,0.61,4,768.29,0.1224,0.2769,0
msme_000376,tailor,0.8579,0.7375,0.6855,0.4479,0.7482,18,1000.0,0.17,2,22763.26,0.2809,0.3043,0
msme_000377,restaurant,0.5203,0.6895,0.3161,0.4773,0.9687,37,74027.34,1.01,0,0.0,0.0465,0.4541,0
msme_000378,mechanic,0.8038,0.8875,0.5666,0.6293,0.722,30,85597.47,2.09,0,20226.85,0.2243,0.0427,0
msme_000379,kirana,0.7529,0.7139,0.5977,0.6838,0.852,33,88440.02,10.82,0,39582.09,0.1324,0.263,0
msme_000380,restaurant,0.7204,0.668,0.588,0.3563,0.8565,27,78999.06,3.95,0,26202.22,0.0142,0.2549,0
msme_000381,restaurant,0.632,0.5877,0.891,0.6044,0.9069,22,85678.76,0.92,0,36449.2,0.1119,0.4641,0
msme_000382,pharmacy,0.5716,0.2607,0.5597,0.5968,0.9861,28,23056.4,12.36,2,27163.83,0.0682,0.3135,0
msme_000383,kirana,0.9092,0.7084,0.4318,0.8068,0.9356,40,59179.99,1.11,0,19527.93,0.6872,0.4449,0
msme_000384,pharmacy,0.715,0.5335,0.4403,0.8022,0.8946,41,34288.93,0.37,1,27629.76,0.3058,0.1136,0
msme_000385,mechanic,0.8994,0.8231,0.2944,0.5822,0.6954,29,33307.88,2.07,0,28014.53,0.0795,0.116,0
msme_000386,kirana,0.8994,0.866,0.4949,0.5934,0.9854,29,43298.7,2.69,1,27939.5,0.3326,0.299,0
msme_000387,pharmacy,0.7543,0.7552,0.6497,0.7937,0.9722,29,57494.87,6.73,1,0.0,0.2346,0.5069,0
msme_000388,kirana,0.9446,0.372,0.67,0.8172,0.5555,18,4099.87,4.24,0,13382.35,0.0787,0.0395,0
msme_000389,kirana,0.9191,0.6472,0.7496,0.8235,0.793,29,67857.1,9.65,2,37182.0,0.4075,0.3159,0
msme_000390,restaurant,0.6537,0.7652,0.714,0.547,0.9557,32,55017.35,2.28,2,22871.84,0.3114,0.0267,0
msme_000391,tailor,0.7481,0.8224,0.1897,0.744,0.9807,25,24881.84,14.52,1,24938.75,0.139,0.2773,0
msme_000392,mechanic,0.532,0.7146,0.2924,0.6327,0.9974,29,4810.26,1.03,3,45976.38,0.029,0.333,0
msme_000393,tailor,0.7754,0.3675,0.6959,0.8698,0.9679,36,92478.64,37.61,3,9526.67,0.2437,0.5519,0
msme_000394,pharmacy,0.911,0.9731,0.6828,0.4961,0.9855,22,25249.66,7.45,1,8105.79,0.384,0.1243,0
msme_000395,salon,0.7434,0.7795,0.4988,0.757,0.9392,31,44363.92,2.61,4,14757.4,0.3444,0.3518,0
msme_000396,salon,0.7769,0.2625,0.7167,0.566,0.9024,36,36766.36,3.14,1,26469.26,0.1231,0.7898,0
msme_000397,pharmacy,0.5752,0.4114,0.6022,0.7521,0.9482,25,34899.25,4.63,2,23288.06,0.2415,0.2165,0
msme_000398,salon,0.9571,0.6579,0.6706,0.6506,0.931,25,63012.81,0.1,1,16936.39,0.2209,0.3023,0
msme_000399,mechanic,0.8269,0.5888,0.6325,0.7316,0.9418,38,36358.53,8.27,2,32784.35,0.1312,0.3155,0
msme_000400,kirana,0.9314,0.8666,0.8186,0.9468,0.6853,31,67044.58,0.36,1,23529.76,0.2094,0.5105,0
msme_000401,restaurant,0.8007,0.3691,0.4446,0.5683,0.8334,32,36571.01,9.05,0,28204.94,0.4211,0.4161,0
msme_000402,tailor,0.7523,0.606,0.795,0.8313,0.7233,33,54486.21,9.3,1,27251.66,0.058,0.2611,0
msme_000403,mechanic,0.8733,0.8224,0.5623,0.8097,0.9047,30,43344.68,2.69,0,32241.22,0.3283,0.4936,0
msme_000404,tailor,0.7831,0.8461,0.636,0.5431,0.915,29,66402.91,14.26,1,31538.23,0.08,0.153,0
msme_000405,salon,0.8121,0.7077,0.6939,0.5488,0.9375,34,79018.18,2.18,1,47399.71,0.054,0.1239,0
msme_000406,kirana,0.9086,0.4163,0.3971,0.7439,0.9964,25,62679.14,1.37,1,23117.8,0.2743,0.0782,0
msme_000407,restaurant,0.7499,0.8111,0.7317,0.6718,0.834,34,57370.77,0.98,1,17064.13,0.1759,0.2613,0
msme_000408,mechanic,0.9088,0.7757,0.5073,0.4835,0.945,25,33702.51,7.67,1,0.0,0.24,0.3978,0
msme_000409,mechanic,0.7621,0.8002,0.4549,0.768,0.9569,31,44013.62,5.0,1,15903.02,0.1695,0.34,0
msme_000410,restaurant,0.6245,0.6199,0.4707,0.8244,0.9111,29,23536.1,0.59,0,13725.21,0.0942,0.3474,0
msme_000411,kirana,0.7894,0.7496,0.525,0.755,0.8241,38,45190.27,2.28,0,27077.82,0.3285,0.1063,0
msme_000412,mechanic,0.7765,0.6835,0.5831,0.7665,0.9509,25,98676.12,3.49,0,28450.6,0.1508,0.4645,0
msme_000413,restaurant,0.872,0.7376,0.5706,0.7754,0.8094,22,11662.48,4.29,4,11096.14,0.1517,0.1503,0
msme_000414,tailor,0.8855,0.7478,0.4682,0.7621,0.7391,22,100573.55,1.92,0,28854.9,0.3185,0.4678,0
msme_000415,salon,0.9183,0.8673,0.5361,0.5948,0.9292,27,108466.27,2.5,3,30339.05,0.3445,0.1952,0
msme_000416,tailor,0.7842,0.7469,0.8002,0.8385,0.8645,26,84674.0,3.08,0,16461.93,0.5247,0.5059,0
msme_000417,tailor,0.8492,0.755,0.25,0.8254,0.9981,28,40834.15,0.27,1,10470.42,0.1772,0.2466,0
msme_000418,tailor,0.9006,0.5889,0.5824,0.8062,0.871,27,1000.0,8.01,0,15001.61,0.0774,0.2913,0
msme_000419,salon,0.7849,0.5936,0.7787,0.6155,0.837,28,48707.18,18.61,1,30486.21,0.0441,0.1112,0
msme_000420,salon,0.7393,0.4478,0.7194,0.9517,0.9527,39,70299.6,0.23,3,49871.19,0.1465,0.2999,0
msme_000421,pharmacy,0.7743,0.4097,0.7265,0.5598,0.8828,29,74383.39,3.48,1,22989.89,0.0322,0.1884,0
msme_000422,restaurant,0.756,0.558,0.5072,0.8106,0.8312,32,37879.0,3.8,0,11709.28,0.0396,0.0987,0
msme_000423,pharmacy,0.7864,0.8095,0.5833,0.3968,0.9734,23,14247.46,2.68,2,9095.92,0.0705,0.2046,0
msme_000424,salon,0.8,0.7021,0.7746,0.4722,0.9623,22,50484.18,20.38,0,28740.96,0.023,0.4105,0
